crmid;firstname;lastname;email;brand;birthdate;folder;segment;acquisition_date;country;gender;language;owns_machine
CRM0000020116;Yves;Quessy;yvesquessy19062@emailsim.io;coffeeworks;11/10/1931;nmsRootRecipient;active_high;2025-04-30;DE;F;de;True
CRM0000020117;Lewis;Leonard;lewisleonard19063@emailsim.io;coffeeworks;06/06/1980;nmsRootRecipient;one_time;2024-06-21;US;M;en;False
CRM0000020118;Ada;Nilsson;adanilsson19064@emailsim.io;coffeeworks;02/09/1940;nmsRootRecipient;occasional;2024-07-14;DE;M;de;True
CRM0000020119;Larry;Jansen;larrypjansen19065@emailsim.io;coffeeworks;09/09/1990;nmsRootRecipient;occasional;2023-08-11;FR;F;fr;False
CRM0000020120;Adam;Olofsson;adamolofsson19066@emailsim.io;coffeeworks;01/05/1997;nmsRootRecipient;prospect;2025-11-10;US;M;en;False
CRM0000020121;Keira;Hyde;keirahyde19067@emailsim.io;coffeeworks;03/02/1961;nmsRootRecipient;active_high;2025-08-06;US;F;en;True
CRM0000020122;Natalie;Jobson;nataliejobson19068@emailsim.io;coffeeworks;03/05/1958;nmsRootRecipient;lapsed;2023-12-20;UK;F;en;True
CRM0000020123;HonorÈ;Duranseau;honoreduranseau19069@emailsim.io;coffeeworks;04/06/1935;nmsRootRecipient;one_time;2023-02-19;DE;F;de;False
CRM0000020124;Edith;Lafgren;edithlofgren19070@emailsim.io;coffeeworks;08/12/1946;nmsRootRecipient;active_medium;2023-12-05;DE;F;de;False
CRM0000020125;GrÈgoire;Lacasse;gregoirelacasse19071@emailsim.io;coffeeworks;02/02/1980;nmsRootRecipient;prospect;2025-12-14;US;M;en;False
CRM0000020126;Blanca;Flores;blancatflores19072@emailsim.io;coffeeworks;04/03/1984;nmsRootRecipient;occasional;2024-04-17;US;M;en;True
CRM0000020127;Yvonne;Maier;yvonnemaier19073@emailsim.io;coffeeworks;07/06/1943;nmsRootRecipient;lapsed;2024-06-15;US;M;en;True
CRM0000020128;Harrison;MacMahon;harrisonmacmahon19075@emailsim.io;coffeeworks;08/04/1984;nmsRootRecipient;occasional;2025-02-21;FR;F;fr;False
CRM0000020129;Bevis;LalibertÈ;bevislaliberte19076@emailsim.io;coffeeworks;11/01/1986;nmsRootRecipient;lapsed;2023-03-31;US;F;en;True
CRM0000020130;Johannes;Lundstram;johanneslundstrom19077@emailsim.io;coffeeworks;10/01/1995;nmsRootRecipient;one_time;2025-07-22;US;M;en;False
CRM0000020131;Luca;Brooks;lucabrooks19078@emailsim.io;coffeeworks;07/08/1965;nmsRootRecipient;active_high;2023-12-29;FR;M;fr;True
CRM0000020132;Monika;Unger;monikaunger19079@emailsim.io;coffeeworks;03/04/1997;nmsRootRecipient;one_time;2024-01-06;UK;F;en;False
CRM0000020133;Cameron;Gale;camerongale19080@emailsim.io;coffeeworks;06/04/1969;nmsRootRecipient;active_medium;2024-12-17;US;F;en;True
CRM0000020134;Isabelle;Berglund;isabelleberglund19081@emailsim.io;coffeeworks;10/11/1966;nmsRootRecipient;occasional;2024-07-04;FR;F;fr;True
CRM0000020135;Norea;Eklund;noreaeklund19082@emailsim.io;coffeeworks;09/01/1971;nmsRootRecipient;active_medium;2025-08-08;UK;Other;en;True
CRM0000020136;Nathalie;Davignon;nathaliedavignon19083@emailsim.io;coffeeworks;06/01/1943;nmsRootRecipient;active_high;2024-10-19;UK;F;en;True
CRM0000020137;Grace;Alexander;gracealexander19084@emailsim.io;coffeeworks;12/04/1940;nmsRootRecipient;active_medium;2024-06-17;FR;M;fr;False
CRM0000020138;Anne;McCord;annehmccord19085@emailsim.io;coffeeworks;04/10/1943;nmsRootRecipient;occasional;2025-04-03;UK;F;en;False
CRM0000020139;Cornelius;Cassady;corneliusacassady19086@yopmail.com;coffeeworks;09/06/1947;nmsRootRecipient;occasional;2025-11-21;UK;F;en;True
CRM0000020140;Nicholas;McQueen;nicholasvmcqueen19087@emailsim.io;coffeeworks;07/04/1942;nmsRootRecipient;occasional;2024-03-06;DE;F;de;True
CRM0000020141;Hollie;Clements;hollieclements19088@emailsim.io;coffeeworks;07/07/1947;nmsRootRecipient;active_medium;2024-06-28;UK;M;en;True
CRM0000020142;Belisarda;Covillon;belisardacovillon19089@emailsim.io;coffeeworks;01/12/1947;nmsRootRecipient;one_time;2025-09-17;FR;M;fr;True
CRM0000020143;Prewitt;Legault;prewittlegault19090@emailsim.io;coffeeworks;05/02/1972;nmsRootRecipient;one_time;2023-10-05;UK;F;en;False
CRM0000020144;Giovanna;Araujo;giovannameloaraujo19091@emailsim.io;coffeeworks;08/01/1937;nmsRootRecipient;occasional;2024-03-23;UK;F;en;True
CRM0000020145;Voleta;Chauvet;voletachauvet19092@emailsim.io;coffeeworks;09/01/1975;nmsRootRecipient;lapsed;2023-06-08;US;F;en;True
CRM0000020146;Louise;Jonsson;louisejonsson19093@emailsim.io;coffeeworks;07/10/1979;nmsRootRecipient;one_time;2023-03-08;US;F;en;False
CRM0000020147;Loring;Desruisseaux;loringdesruisseaux19094@emailsim.io;coffeeworks;11/06/1965;nmsRootRecipient;one_time;2024-10-28;FR;F;fr;False
CRM0000020148;Wolfgang;Schroder;wolfgangschroder19095@emailsim.io;coffeeworks;04/04/1975;nmsRootRecipient;active_medium;2023-10-19;UK;F;en;False
CRM0000020149;Valdemar;Fredriksson;valdemarfredriksson19096@yopmail.com;coffeeworks;07/12/1943;nmsRootRecipient;active_high;2023-07-04;UK;F;en;True
CRM0000020150;Patrick;Cardwell;patrickcardwell19097@yopmail.com;coffeeworks;12/02/1983;nmsRootRecipient;lapsed;2024-06-07;FR;F;fr;False
CRM0000020151;Lindsey;Haris;lindseycharis19098@emailsim.io;coffeeworks;02/08/1973;nmsRootRecipient;lapsed;2024-04-09;US;F;en;True
CRM0000020152;Zanna;Forsberg;zannaforsberg19099@emailsim.io;coffeeworks;02/12/1959;nmsRootRecipient;active_high;2025-02-22;FR;F;fr;True
CRM0000020153;Stefan;Dresdner;stefandresdner19100@emailsim.io;coffeeworks;08/10/1980;nmsRootRecipient;occasional;2025-09-07;UK;M;en;True
CRM0000020154;Reginald;Lotz;reginaldalotz19101@emailsim.io;coffeeworks;05/09/1977;nmsRootRecipient;one_time;2024-05-08;US;M;en;True
CRM0000020155;Sophie;Cooper;sophiecooper19102@emailsim.io;coffeeworks;08/07/1984;nmsRootRecipient;one_time;2023-07-29;US;M;en;True
CRM0000020156;Walter;Nordin;walternordin19103@emailsim.io;coffeeworks;12/03/1996;nmsRootRecipient;lapsed;2024-02-06;US;F;en;True
CRM0000020157;Leah;Gottlieb;leahgottlieb19104@yopmail.com;coffeeworks;03/12/1941;nmsRootRecipient;active_high;2023-04-19;US;M;en;True
CRM0000020158;Tristan;Gilroy;tristangilroy19105@emailsim.io;coffeeworks;12/09/1992;nmsRootRecipient;occasional;2024-09-13;US;M;en;False
CRM0000020159;Rory;Eddy;roryeddy19106@emailsim.io;coffeeworks;11/06/1930;nmsRootRecipient;active_high;2024-01-08;UK;M;en;True
CRM0000020160;Katja;Konig;katjakonig19107@emailsim.io;coffeeworks;05/04/1939;nmsRootRecipient;occasional;2025-03-05;FR;F;fr;False
CRM0000020161;Luana;Azevedo;luanacostaazevedo19108@emailsim.io;coffeeworks;07/01/1937;nmsRootRecipient;active_high;2025-06-19;UK;M;en;True
CRM0000020162;Norris;Garcia;norrisgarcia19109@emailsim.io;coffeeworks;08/10/1930;nmsRootRecipient;lapsed;2023-05-04;FR;M;fr;True
CRM0000020163;Livia;Rodrigues;liviapintorodrigues19110@yopmail.com;coffeeworks;01/01/1948;nmsRootRecipient;occasional;2024-12-20;UK;M;en;True
CRM0000020164;Erick;Dias;erickoliveiradias19111@emailsim.io;coffeeworks;06/09/1941;nmsRootRecipient;lapsed;2024-04-25;US;M;en;True
CRM0000020165;Janina;Schreiner;janinaschreiner19112@emailsim.io;coffeeworks;10/11/1934;nmsRootRecipient;active_high;2023-12-26;US;F;en;True
CRM0000020166;Apolline;Bonnet;apollinebonnet19113@emailsim.io;coffeeworks;12/09/1962;nmsRootRecipient;active_medium;2023-05-10;US;F;en;True
CRM0000020167;Adrien;Chenard;adrienchenard19114@emailsim.io;coffeeworks;05/07/1964;nmsRootRecipient;active_medium;2025-07-25;DE;F;de;True
CRM0000020168;Ruth;Hermansson;ruthhermansson19115@emailsim.io;coffeeworks;11/08/1936;nmsRootRecipient;occasional;2025-02-01;DE;F;de;True
CRM0000020169;Mary;Andersen;maryaandersen19116@emailsim.io;coffeeworks;01/12/1956;nmsRootRecipient;lapsed;2023-08-09;US;F;en;True
CRM0000020170;Julian;Long;julianmlong19117@yopmail.com;coffeeworks;03/04/1995;nmsRootRecipient;occasional;2023-09-20;UK;M;en;True
CRM0000020171;Vaden;BÈrard;vadenberard19118@emailsim.io;coffeeworks;11/10/1966;nmsRootRecipient;active_medium;2025-06-26;DE;M;de;True
CRM0000020172;Ágatha;Fernandes;agathapintofernandes19119@emailsim.io;coffeeworks;05/03/1956;nmsRootRecipient;active_high;2024-03-20;FR;F;fr;True
CRM0000020173;Mohammad;Mellor;mohammadmellor19120@yopmail.com;coffeeworks;11/02/1950;nmsRootRecipient;active_high;2024-01-17;UK;F;en;True
CRM0000020174;Enzo;Ferreira;enzooliveiraferreira19121@yopmail.com;coffeeworks;02/01/1971;nmsRootRecipient;lapsed;2023-01-30;US;F;en;False
CRM0000020175;Robert;Baumgartner;robertbaumgartner19122@yopmail.com;coffeeworks;06/01/1935;nmsRootRecipient;occasional;2024-01-28;US;M;en;False
CRM0000020176;Sean;Carlsson;seancarlsson19123@emailsim.io;coffeeworks;09/06/1986;nmsRootRecipient;one_time;2024-01-08;FR;F;fr;False
CRM0000020177;Sharlene;Conaway;sharlenejconaway19124@emailsim.io;coffeeworks;10/06/1979;nmsRootRecipient;one_time;2023-12-20;FR;F;fr;True
CRM0000020178;Wendela;Bengtsson;wendelabengtsson19125@emailsim.io;coffeeworks;05/06/1937;nmsRootRecipient;active_high;2023-11-14;UK;F;en;True
CRM0000020179;Emma;Campbell;emmacampbell19126@emailsim.io;coffeeworks;08/09/1964;nmsRootRecipient;active_high;2024-03-14;US;M;en;True
CRM0000020180;Mary;Mercier;marymmercier19127@emailsim.io;coffeeworks;07/03/1977;nmsRootRecipient;lapsed;2024-02-26;DE;M;de;True
CRM0000020181;Sophie;Gartner;sophiegartner19128@yopmail.com;coffeeworks;07/12/1982;nmsRootRecipient;one_time;2023-12-17;FR;M;fr;True
CRM0000020182;Michael;Beckman;michaelmbeckman19129@emailsim.io;coffeeworks;11/10/1973;nmsRootRecipient;occasional;2025-11-03;US;F;en;True
CRM0000020183;Emilie;Jakobsson;emiliejakobsson19130@yopmail.com;coffeeworks;05/09/1950;nmsRootRecipient;active_high;2023-07-26;US;M;en;True
CRM0000020184;Erica;Persson;ericapersson19131@emailsim.io;coffeeworks;06/02/1941;nmsRootRecipient;active_high;2025-05-24;UK;F;en;True
CRM0000020185;Dieter;Kirsch;dieterkirsch19132@emailsim.io;coffeeworks;04/10/1940;nmsRootRecipient;active_medium;2024-10-31;US;M;en;True
CRM0000020186;Kai;Tripp;kaitripp19133@emailsim.io;coffeeworks;11/09/1943;nmsRootRecipient;active_high;2023-06-04;US;M;en;True
CRM0000020187;Lukas;Walter;lukaswalter19134@emailsim.io;coffeeworks;06/12/1949;nmsRootRecipient;active_medium;2024-09-12;US;M;en;True
CRM0000020188;Landers;Bondy;landersbondy19135@yopmail.com;coffeeworks;12/05/1960;nmsRootRecipient;occasional;2023-10-28;DE;M;de;True
CRM0000020189;Elna;Sundberg;elnasundberg19136@emailsim.io;coffeeworks;10/08/1986;nmsRootRecipient;active_high;2023-10-22;FR;M;fr;True
CRM0000020190;Christian;Bergmann;christianbergmann19137@emailsim.io;coffeeworks;04/06/1979;nmsRootRecipient;active_high;2024-04-29;US;M;en;True
CRM0000020191;Natasha;Hopkins;natashahopkins19138@emailsim.io;coffeeworks;02/12/1987;nmsRootRecipient;lapsed;2023-06-20;DE;M;de;False
CRM0000020192;Paulo;Ferreira;paulobarbosaferreira19139@emailsim.io;coffeeworks;01/07/1962;nmsRootRecipient;occasional;2024-01-27;FR;M;fr;False
CRM0000020193;Ramon;Bush;ramonabush19140@emailsim.io;coffeeworks;12/07/1961;nmsRootRecipient;prospect;2026-01-06;US;F;en;False
CRM0000020194;Torsten;Hoch;torstenhoch19141@emailsim.io;coffeeworks;02/07/1985;nmsRootRecipient;active_medium;2025-01-14;DE;M;de;True
CRM0000020195;Lincoln;Pickworth;lincolnpickworth19142@emailsim.io;coffeeworks;08/10/1948;nmsRootRecipient;one_time;2024-05-15;UK;M;en;False
CRM0000020196;Michael;Hughes;michaelhughes19143@emailsim.io;coffeeworks;07/01/1940;nmsRootRecipient;active_medium;2024-02-21;FR;F;fr;True
CRM0000020197;Riley;Fuller;rileyfuller19144@emailsim.io;coffeeworks;11/04/1981;nmsRootRecipient;one_time;2024-10-17;UK;M;en;True
CRM0000020198;Ralph;Eichelberger;ralpheichelberger19145@yopmail.com;coffeeworks;01/10/1977;nmsRootRecipient;active_high;2024-09-22;UK;F;en;True
CRM0000020199;Julieta;Fernandes;julietacunhafernandes19146@emailsim.io;coffeeworks;12/11/1963;nmsRootRecipient;active_high;2024-06-30;US;M;en;True
CRM0000020200;Julia;Meier;juliameier19147@emailsim.io;coffeeworks;01/08/1979;nmsRootRecipient;prospect;2025-12-07;US;Other;en;False
CRM0000020201;Joel;Gill;joelgill19148@emailsim.io;coffeeworks;01/03/1974;nmsRootRecipient;occasional;2023-07-04;UK;M;en;True
CRM0000020202;Jayden;Seager;jaydenseager19149@emailsim.io;coffeeworks;03/04/1967;nmsRootRecipient;prospect;2025-12-16;DE;M;de;False
CRM0000020203;Kaitlyn;Calder;kaitlyncalder19150@emailsim.io;coffeeworks;07/09/1984;nmsRootRecipient;active_medium;2025-08-06;UK;F;en;False
CRM0000020204;Diogo;Cardoso;diogobarbosacardoso19151@emailsim.io;coffeeworks;06/04/1947;nmsRootRecipient;active_medium;2025-10-06;US;M;en;True
CRM0000020205;Declan;Ivory;declanivory19152@emailsim.io;coffeeworks;12/06/1968;nmsRootRecipient;occasional;2023-10-11;US;F;en;False
CRM0000020206;Nor;Lundstram;norlundstrom19153@emailsim.io;coffeeworks;11/10/1956;nmsRootRecipient;one_time;2023-11-27;DE;M;de;False
CRM0000020207;Frank;Kaufmann;frankkaufmann19154@emailsim.io;coffeeworks;11/05/1951;nmsRootRecipient;occasional;2025-06-05;US;M;en;True
CRM0000020208;Stefan;Buerger;stefanburger19155@yopmail.com;coffeeworks;07/04/1942;nmsRootRecipient;prospect;2025-12-04;US;F;en;False
CRM0000020209;Nouel;Étoile;noueletoile19156@emailsim.io;coffeeworks;12/04/1940;nmsRootRecipient;active_high;2024-08-16;FR;M;fr;True
CRM0000020210;Ellie;Brookes;elliebrookes19157@yopmail.com;coffeeworks;12/05/1938;nmsRootRecipient;one_time;2024-05-21;DE;F;de;True
CRM0000020211;Fernanda;Costa;fernandacarvalhocosta19158@emailsim.io;coffeeworks;04/10/1965;nmsRootRecipient;active_medium;2023-02-10;FR;M;fr;True
CRM0000020212;Andy;Saderberg;andysoderberg19159@yopmail.com;coffeeworks;06/03/1935;nmsRootRecipient;active_medium;2024-11-12;US;F;en;False
CRM0000020213;Vitór;Fernandes;vitoroliveirafernandes19160@yopmail.com;coffeeworks;01/12/1935;nmsRootRecipient;occasional;2023-11-23;US;M;en;True
CRM0000020214;Yolette;Melanson;yolettemelanson19161@emailsim.io;coffeeworks;09/05/1964;nmsRootRecipient;occasional;2025-08-03;FR;F;fr;True
CRM0000020215;Thomas;Schweizer;thomasschweizer19162@emailsim.io;coffeeworks;10/02/1968;nmsRootRecipient;active_high;2024-06-03;DE;M;de;True
CRM0000020216;David;Siegel;davidvsiegel19163@emailsim.io;coffeeworks;05/03/1990;nmsRootRecipient;active_medium;2025-10-17;DE;Other;de;True
CRM0000020217;Noah;Dahlberg;noahdahlberg19164@yopmail.com;coffeeworks;07/11/1988;nmsRootRecipient;occasional;2024-11-15;UK;F;en;True
CRM0000020218;Emily;Alves;emilyaraujoalves19165@yopmail.com;coffeeworks;06/04/1957;nmsRootRecipient;occasional;2025-03-02;FR;M;fr;False
CRM0000020219;Finn;Hayward;finnhayward19166@emailsim.io;coffeeworks;09/06/1962;nmsRootRecipient;active_medium;2023-08-27;US;F;en;True
CRM0000020220;Letícia;Lima;leticiacunhalima19167@emailsim.io;coffeeworks;09/04/1941;nmsRootRecipient;active_high;2024-01-05;US;F;en;True
CRM0000020221;Morgan;Dickinson;morgandickinson19168@emailsim.io;coffeeworks;12/02/1988;nmsRootRecipient;active_high;2025-07-04;US;F;en;True
CRM0000020222;Christina;Beckenbauer;christinabeckenbauer19169@emailsim.io;coffeeworks;01/06/1944;nmsRootRecipient;prospect;2025-12-31;DE;M;de;False
CRM0000020223;Florian;Theiss;floriantheiss19170@yopmail.com;coffeeworks;06/06/1995;nmsRootRecipient;prospect;2025-12-28;US;M;en;False
CRM0000020224;Eleanor;Dean;eleanordean19171@emailsim.io;coffeeworks;04/11/1943;nmsRootRecipient;occasional;2024-05-23;US;M;en;False
CRM0000020225;Walid;Hellstram;walidhellstrom19172@emailsim.io;coffeeworks;01/11/1944;nmsRootRecipient;prospect;2025-10-15;DE;M;de;False
CRM0000020226;Azra;Petersson;azrapetersson19173@emailsim.io;coffeeworks;06/05/1993;nmsRootRecipient;one_time;2024-01-18;US;F;en;False
CRM0000020227;Andrew;Rees;andrewrees19174@emailsim.io;coffeeworks;07/01/1930;nmsRootRecipient;active_high;2023-12-24;US;F;en;True
CRM0000020228;Nancy;Nelson;nancyrnelson19175@yopmail.com;coffeeworks;02/02/1935;nmsRootRecipient;active_high;2025-06-20;FR;M;fr;True
CRM0000020229;Ágatha;Martins;agathabarrosmartins19176@emailsim.io;coffeeworks;03/02/1948;nmsRootRecipient;prospect;2025-10-23;FR;F;fr;False
CRM0000020230;Marco;Fiedler;marcofiedler19177@emailsim.io;coffeeworks;01/03/1964;nmsRootRecipient;one_time;2023-11-28;UK;M;en;False
CRM0000020231;Kristoffer;Berggren;kristofferberggren19178@emailsim.io;coffeeworks;11/07/1993;nmsRootRecipient;lapsed;2023-02-26;DE;M;de;True
CRM0000020232;Julian;Cavalcanti;julianbarbosacavalcanti19179@yopmail.com;coffeeworks;11/03/1973;nmsRootRecipient;lapsed;2023-12-06;US;F;en;True
CRM0000020233;Emory;Dawson;emorykdawson19180@emailsim.io;coffeeworks;03/04/1954;nmsRootRecipient;occasional;2023-11-08;DE;F;de;True
CRM0000020234;Eva;Fowler;evafowler19181@emailsim.io;coffeeworks;06/10/1948;nmsRootRecipient;active_high;2025-08-17;FR;F;fr;True
CRM0000020235;Victoria;Gill;victoriagill19182@emailsim.io;coffeeworks;08/09/1966;nmsRootRecipient;active_medium;2025-10-16;US;F;en;True
CRM0000020236;Lotye;Frappier;lotyefrappier19183@yopmail.com;coffeeworks;03/05/1994;nmsRootRecipient;active_high;2023-08-19;FR;M;fr;True
CRM0000020237;Natalia;Andersson;nataliaandersson19184@emailsim.io;coffeeworks;03/12/1963;nmsRootRecipient;active_medium;2024-03-14;US;M;en;False
CRM0000020238;Patrik;Abrahamsson;patrikabrahamsson19185@emailsim.io;coffeeworks;04/09/1975;nmsRootRecipient;occasional;2024-07-15;US;F;en;False
CRM0000020239;Bruno;Barros;brunorodriguesbarros19186@emailsim.io;coffeeworks;08/08/1987;nmsRootRecipient;active_high;2024-10-31;DE;M;de;True
CRM0000020240;Sean;Rawls;seankrawls19187@emailsim.io;coffeeworks;05/02/1935;nmsRootRecipient;active_medium;2023-10-11;US;F;en;True
CRM0000020241;Dorothy;Nelson;dorothytnelson19188@emailsim.io;coffeeworks;02/02/1932;nmsRootRecipient;occasional;2024-10-14;US;M;en;True
CRM0000020242;Lewis;Wood;lewiswood19189@emailsim.io;coffeeworks;04/06/1995;nmsRootRecipient;active_medium;2024-05-12;US;F;en;True
CRM0000020243;Marty;Anderson;martydanderson19190@emailsim.io;coffeeworks;10/02/1956;nmsRootRecipient;occasional;2023-07-12;US;F;en;False
CRM0000020244;Vignette;Perreault;vignetteperreault19191@emailsim.io;coffeeworks;03/07/1996;nmsRootRecipient;occasional;2023-07-31;DE;F;de;True
CRM0000020245;AndrÈ;Hedlund;andrehedlund19192@yopmail.com;coffeeworks;07/08/1995;nmsRootRecipient;one_time;2023-02-27;DE;F;de;True
CRM0000020246;Nouel;Thivierge;nouelthivierge19193@yopmail.com;coffeeworks;03/06/1968;nmsRootRecipient;prospect;2026-01-09;UK;M;en;False
CRM0000020247;Alexandra;Axelsson;alexandraaxelsson19194@emailsim.io;coffeeworks;01/09/1942;nmsRootRecipient;active_high;2023-07-21;UK;M;en;True
CRM0000020248;Tanja;Nordin;tanjanordin19195@yopmail.com;coffeeworks;05/01/1964;nmsRootRecipient;active_high;2023-10-03;UK;F;en;True
CRM0000020249;Bevis;Carrière;beviscarriere19196@emailsim.io;coffeeworks;01/01/1936;nmsRootRecipient;lapsed;2024-01-09;US;M;en;True
CRM0000020250;Alex;Ferreira;alexbarrosferreira19197@emailsim.io;coffeeworks;06/08/1939;nmsRootRecipient;occasional;2024-04-10;US;F;en;False
CRM0000020251;Todd;Kenney;toddskenney19198@yopmail.com;coffeeworks;05/08/1957;nmsRootRecipient;lapsed;2023-02-25;US;M;en;True
CRM0000020252;Edvin;Gunnarsson;edvingunnarsson19199@emailsim.io;coffeeworks;04/02/1936;nmsRootRecipient;active_medium;2024-01-21;UK;F;en;True
CRM0000020253;AndrÈ;Souza;andresousasouza19200@emailsim.io;coffeeworks;04/09/1979;nmsRootRecipient;lapsed;2023-06-27;UK;M;en;True
CRM0000020254;Erick;Ferreira;erickalmeidaferreira19201@emailsim.io;coffeeworks;11/11/1995;nmsRootRecipient;prospect;2025-10-19;DE;F;de;False
CRM0000020255;SÈbastien;Berie;sebastienberie19202@yopmail.com;coffeeworks;07/06/1940;nmsRootRecipient;one_time;2023-04-02;FR;M;fr;True
CRM0000020256;Mathias;Arvidsson;mathiasarvidsson19203@emailsim.io;coffeeworks;11/11/1949;nmsRootRecipient;active_high;2024-06-27;FR;M;fr;True
CRM0000020257;Ebbe;Jonasson;ebbejonasson19204@emailsim.io;coffeeworks;06/04/1949;nmsRootRecipient;lapsed;2024-05-15;US;M;en;True
CRM0000020258;Noah;Turner;noahturner19205@emailsim.io;coffeeworks;02/02/1963;nmsRootRecipient;lapsed;2024-04-21;DE;F;de;False
CRM0000020259;Clarice;Gaudreau;claricegaudreau19206@emailsim.io;coffeeworks;06/02/1979;nmsRootRecipient;lapsed;2024-06-15;DE;F;de;True
CRM0000020260;Isabelle;Goncalves;isabellediasgoncalves19207@emailsim.io;coffeeworks;09/06/1984;nmsRootRecipient;active_high;2025-10-28;DE;M;de;True
CRM0000020261;Paulo;Lima;paulorodrigueslima19208@yopmail.com;coffeeworks;09/10/1962;nmsRootRecipient;lapsed;2024-06-02;US;M;en;True
CRM0000020262;Ahmed;Woods;ahmedjwoods19209@yopmail.com;coffeeworks;02/04/1996;nmsRootRecipient;active_high;2025-06-16;UK;M;en;True
CRM0000020263;Joshua;Battle;joshuanbattle19210@emailsim.io;coffeeworks;08/12/1933;nmsRootRecipient;active_medium;2024-12-16;UK;F;en;True
CRM0000020264;Lara;Osborne;laraosborne19211@emailsim.io;coffeeworks;01/07/1978;nmsRootRecipient;occasional;2025-01-29;US;Other;en;True
CRM0000020265;Beau;Norman;beaunorman19212@emailsim.io;coffeeworks;04/07/1985;nmsRootRecipient;active_medium;2024-03-07;DE;M;de;True
CRM0000020266;Carol;Anthony;caroltanthony19213@emailsim.io;coffeeworks;12/03/1961;nmsRootRecipient;one_time;2025-02-01;US;F;en;False
CRM0000020267;Joshua;Edmund;joshuaedmund19214@emailsim.io;coffeeworks;12/03/1931;nmsRootRecipient;one_time;2025-11-19;US;M;en;False
CRM0000020268;Kathrin;Hertzog;kathrinhertzog19215@emailsim.io;coffeeworks;11/12/1957;nmsRootRecipient;active_high;2025-01-01;UK;M;en;True
CRM0000020269;Diogo;Sousa;diogorodriguessousa19216@yopmail.com;coffeeworks;08/10/1936;nmsRootRecipient;one_time;2024-01-14;US;M;en;False
CRM0000020270;Marvin;Leitner;marvinileitner19217@emailsim.io;coffeeworks;01/05/1968;nmsRootRecipient;prospect;2025-11-14;DE;F;de;False
CRM0000020271;Ellis;Brooks;ellisbrooks19218@emailsim.io;coffeeworks;06/08/1955;nmsRootRecipient;active_medium;2025-03-18;UK;F;en;True
